ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
108821,Larion Serghei,M,24,184,74,Romania,ROU,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze
108893,Leopoldo Serrantes,M,26,160,48,Philippines,PHI,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Flyweight,Bronze
108960,Daiya Seto,M,22,174,72,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Individual Medley,Bronze
108964,Carl Gunnar Emanuel Setterwall,M,26,NA,NA,Sweden,SWE,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Doubles, Covered Courts",Bronze
108964,Carl Gunnar Emanuel Setterwall,M,30,NA,NA,Sweden-3,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",Bronze
108966,Christina Anne Seufert (-Sholtis),F,27,175,62,United States,USA,1984 Summer,1984,Summer,Los Angeles,Diving,Diving Women's Springboard,Bronze
108997,Vladimir Konstantinovich Sevryugin,M,32,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Running Target, Single And Double Shot",Bronze
109004,Marek Seweryn,M,22,160,63.5,Poland,POL,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Featherweight,Bronze
109018,"Abdoulaye ""Abdou"" Sye Papa",M,26,174,68,France,FRA,1960 Summer,1960,Summer,Roma,Track and Field,Track and Field Men's 200 metres,Bronze
109037,Seyyed Shamseddin Seyyed Abbasi,M,25,175,62,Iran,IRI,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
109066,Maksim Andreyevich Shabalin,M,28,183,76,Russia-1,RUS,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze
109092,John Thomas Shadden,M,25,167,61,United States,USA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Men's Two Person Dinghy,Bronze
109161,Borys Anfiyanovych Shakhlin,M,28,171,71,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze
109161,Borys Anfiyanovych Shakhlin,M,32,171,71,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,Bronze
109163,Mykhailo Opanasovych Shakhov,M,25,159,57,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Bronze
109169,Dariga Shakimova,F,27,172,75,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Middleweight,Bronze
109190,Yelena Yevgenyevna Shalygina,F,21,165,63,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Women's Middleweight, Freestyle",Bronze
109202,Ibrahim Hassanien Shams,M,19,NA,63,Egypt,EGY,1936 Summer,1936,Summer,Berlin,Weightlifting,Weightlifting Men's Featherweight,Bronze
109227,Joel Warren Shankle,M,23,193,79,United States,USA,1956 Summer,1956,Summer,Melbourne,Track and Field,Track and Field Men's 110 metres Hurdles,Bronze
109253,Nataliya Vitalyevna Shaposhnikova (-Sut),F,19,158,46,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
109253,Nataliya Vitalyevna Shaposhnikova (-Sut),F,19,158,46,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,Bronze
64070,Team USSR,M,NA,NA,NA,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's epee, Team",Bronze
109358,Lasha Shavdatuashvili,M,24,170,75,Georgia,GEO,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,Bronze
109365,"Arthur Briggs ""Art"" Shaw",M,21,183,76,United States,USA,1908 Summer,1908,Summer,London,Track and Field,Track and Field Men's 110 metres Hurdles,Bronze
32254,Stefaniya Aleksandrovna Elfutina,F,19,170,59,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Windsurfer,Bronze
109403,Tatyana Sergeyevna Shchelkanova,F,27,168,58,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Track and Field,Track and Field Women's Long Jump,Bronze
109416,Vitaly Venediktovich Shcherbo,M,24,169,68,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
109416,Vitaly Venediktovich Shcherbo,M,24,169,68,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,Bronze
109416,Vitaly Venediktovich Shcherbo,M,24,169,68,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,Bronze
109416,Vitaly Venediktovich Shcherbo,M,24,169,68,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze
109425,Roman Anatoliyovych Shchurenko,M,23,188,82,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Track and Field,Track and Field Men's Long Jump,Bronze
109494,"Richard ""Dick"" Sheldon",M,21,NA,NA,United States,USA,1900 Summer,1900,Summer,Paris,Track and Field,Track and Field Men's Discus Throw,Bronze
109497,Lewis Pendleton Sheldon,M,25,NA,NA,United States,USA,1900 Summer,1900,Summer,Paris,Track and Field,Track and Field Men's Standing High Jump,Bronze
109497,Lewis Pendleton Sheldon,M,25,NA,NA,United States,USA,1900 Summer,1900,Summer,Paris,Track and Field,Track and Field Men's Triple Jump,Bronze
109506,Taras Oleksandrovych Shelestiuk,M,26,179,69,Ukraine,UKR,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Welterweight,Bronze
109553,Shen Xue,F,23,160,45,China-1,CHN,2002 Winter,2002,Winter,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,Bronze
109553,Shen Xue,F,27,160,45,China-3,CHN,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Mixed Pairs,Bronze
109562,Sheng Zetian,M,19,164,58,China,CHN,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Bronze
109562,Sheng Zetian,M,23,164,58,China,CHN,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Bronze
109562,Sheng Zetian,M,27,164,58,China,CHN,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze
109583,Dorothy Cunliffe Shepherd-Barron,F,26,NA,NA,Great Britain-1,GBR,1924 Summer,1924,Summer,Paris,Tennis,Tennis Women's Doubles,Bronze
109597,Martin Joseph Sheridan,M,27,190,88,United States,USA,1908 Summer,1908,Summer,London,Track and Field,Track and Field Men's Standing Long Jump,Bronze
109634,John Sherwood,M,23,187,83,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Track and Field,Track and Field Men's 400 metres Hurdles,Bronze
109649,Dmitry Stepanovich Shevchenko,M,32,194,96,Russia,RUS,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Individual",Bronze
109676,Shi Jinglin,F,23,175,68,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
109725,"Marion Lawrence ""Larry"" Shields",M,25,170,64,United States,USA,1920 Summer,1920,Summer,Antwerpen,Track and Field,"Track and Field Men's 1,500 metres",Bronze
109726,"Susanne Marie ""Susan"" Shields (-White)",F,16,170,60,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Butterfly,Bronze
109758,Shim Seok-Hui,F,17,173,56,South Korea,KOR,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",Bronze
109778,Hiroyasu Shimizu,M,23,162,70,Japan,JPN,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,000 metres",Bronze
109791,Satoshi Shimizu,M,26,179,60,Japan,JPN,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Bantamweight,Bronze
109817,Shin Seung-Chan,F,21,173,70,South Korea-1,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Doubles,Bronze
109863,Anton Vladimirovich Shipulin,M,22,185,82,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
109869,Kenzo Shirai,M,19,162,51,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horse Vault,Bronze
109918,Nataliya Grigoryevna Shive-Glebova,F,20,173,66,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Speed Skating,Speed Skating Women's 500 metres,Bronze
109924,Marina Ivanovna Shkermankova,F,22,161,69,Belarus,BLR,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Light-Heavyweight,Bronze
109927,Svetlana Vladimirovna Shkolina,F,26,187,66,Russia,RUS,2012 Summer,2012,Summer,London,Track and Field,Track and Field Women's High Jump,Bronze
109979,Atanas Shopov,M,24,177,90,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
110028,Simeon Atanasov Shterev,M,29,166,66,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
110034,Ilya Anatolyevich Shtokalov,M,29,185,95,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze
110038,Ivan Aleksandrovich Shtyl,M,26,180,86,Russia,RUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",Bronze
110090,Yelena Lvovna Shushunova,F,19,147,41,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
110099,Andrey Mikhaylovich Shuvalov,M,23,186,82,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Individual",Bronze
110116,Yerkebulan Kurmakhanovich Shynaliyev,M,20,178,81,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Light-Heavyweight,Bronze
110125,Si Tianfeng,M,28,181,67,China,CHN,2012 Summer,2012,Summer,London,Track and Field,Track and Field Men's 50 kilometres Walk,Bronze
110173,Andris ics,M,28,180,90,Latvia-1,LAT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Bronze
110173,Andris ics,M,28,180,90,Latvia,LAT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Bronze
110174,Juris ics,M,30,174,82,Latvia-1,LAT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Bronze
110174,Juris ics,M,30,174,82,Latvia,LAT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Bronze
110181,"Rashid ""Adul"" Sidek Mohamed",M,34,170,70,Malaysia,MAS,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Men's Singles,Bronze
110182,"Razif Haji ""Ajib"" Sidek Mohamed",M,24,180,68,Malaysia-2,MAS,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Men's Doubles,Bronze
110183,"Jalani Haji ""Alan"" Sidek Mohamed",M,28,178,69,Malaysia-2,MAS,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Men's Doubles,Bronze
110187,Cornelia Sideri,F,25,168,64,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
110200,Alyona Viktorovna Sidko,F,26,170,63,Russia,RUS,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's Sprint,Bronze
110222,Tatyana Aleksandrovna Sidorova,F,27,158,NA,Soviet Union,URS,1964 Winter,1964,Winter,Innsbruck,Speed Skating,Speed Skating Women's 500 metres,Bronze
110228,Viktor Aleksandrovich Sidyak,M,32,176,76,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Sabre, Individual",Bronze
110245,Erich Siebert,M,26,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
110271,Bernhard Siegenthaler,M,NA,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Bronze
110285,Gnter Siegmund,M,23,189,85,Germany,GER,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Heavyweight,Bronze
110411,Helena ikolov (-Balatkov),F,22,153,50,Czechoslovakia,TCH,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Bronze
110419,Annette Sikveland,F,25,177,62,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Bronze
110422,Valentin Silaghi,M,23,182,75,Romania,ROU,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Middleweight,Bronze
110459,Viorica Daniela Siliva (-Harper),F,16,145,38,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Horse Vault,Bronze
110460,Harry Valfrid Siljander,M,29,176,79.5,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Heavyweight,Bronze
110468,Henrik Sillem,M,33,NA,NA,Netherlands,NED,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Bronze
110554,Rui Manuel Monteiro da Silva,M,27,175,65,Portugal,POR,2004 Summer,2004,Summer,"Athens,GR",Track and Field,"Track and Field Men's 1,500 metres",Bronze
110594,Anselmo Silvino,M,26,165,75,Italy,ITA,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Middleweight,Bronze
110602,Sim Eun-Jeong,F,21,NA,NA,South Korea-1,KOR,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Women's Doubles,Bronze
110620,Farid Simaika,M,20,NA,NA,Egypt,EGY,1928 Summer,1928,Summer,Amsterdam,Diving,Diving Men's Springboard,Bronze
110675,Branislav Simi,M,33,180,88,Yugoslavia,YUG,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze
110688,Dorel Simion,M,23,172,67,Romania,ROU,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Welterweight,Bronze
110690,Marian Simion,M,20,181,75,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Welterweight,Bronze
67377,Kirsti Lay (-Giroux),F,28,173,65,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,Bronze
110729,"Floyd Macon Simmons, Jr.",M,25,183,80,United States,USA,1948 Summer,1948,Summer,London,Track and Field,Track and Field Men's Decathlon,Bronze
110729,"Floyd Macon Simmons, Jr.",M,29,183,80,United States,USA,1952 Summer,1952,Summer,Helsinki,Track and Field,Track and Field Men's Decathlon,Bronze
110788,Ladislau imon,M,24,183,114,Romania,ROU,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
122972,Team USSR,M,NA,NA,NA,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,Bronze
110842,Ann Simons,F,20,161,48,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Extra-Lightweight,Bronze
110858,Rudolf Hermann Simonsen,M,39,NA,NA,Denmark,DEN,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Music, Compositions For Orchestra",Bronze
111161,Vijender Kumar Singh,M,22,182,75,India,IND,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Middleweight,Bronze
111288,Nataliya Siniin,F,31,160,58,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Featherweight, Freestyle",Bronze
111317,Rene (Renate Alice-) Sintenis (-Weiss),F,40,NA,NA,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",Bronze
111334,Sergio Emmerico Siorpaes,M,29,178,84,Italy-1,ITA,1964 Winter,1964,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Two,Bronze
111350,Tapio Olavi Sipil,M,29,177,72,Finland,FIN,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Bronze
111358,Maicon de Andrade Siqueira,M,23,190,90,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Heavyweight,Bronze
111374,Cornelia Sirch (Embacher-),F,21,176,70,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Backstroke,Bronze
111374,Cornelia Sirch (Embacher-),F,21,176,70,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Backstroke,Bronze
111472,Sture Sivertsen,M,27,190,83,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Bronze
111505,Jan Niklas Patrik Sjberg,M,23,200,84,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Track and Field,Track and Field Men's High Jump,Bronze
111528,Stig Karl Olof Sjlin,M,23,NA,NA,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Middleweight,Bronze
111534,Lala Valborg Sjqvist (-Larsson),F,24,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Diving,Diving Women's Platform,Bronze
111543,Sarah Frederica Sjstrm,F,22,182,76,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,Bronze
111560,Eivind Halfdan Skabo,M,31,NA,NA,Norway,NOR,1948 Summer,1948,Summer,London,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",Bronze
111562,Tetiana Viktorivna Skachko (Pakhovska-),F,25,165,60,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Track and Field,Track and Field Women's Long Jump,Bronze
111575,Oksana Valentynivna Skaldina (-Svatkovskiy),F,20,NA,NA,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Bronze
111582,Karl Ragnar Skanker (Eriksson-),M,58,183,83,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze
111598,Nadezhda Valeryevna Skardino,F,28,160,49,Belarus,BLR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 15 kilometres,Bronze
111599,Bente Skari-Martinsen,F,25,173,63,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Bronze
111599,Bente Skari-Martinsen,F,29,173,63,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Bronze
111608,Damir karo,M,28,188,81,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Heavyweight,Bronze
111643,Giorgi Skhirt'ladze,M,24,174,79,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze
111646,"Nikolaos ""Nikos"" Skiathitis",M,22,183,73,Greece,GRE,2004 Summer,2004,Summer,"Athens,GR",Rowing,Rowing Men's Lightweight Double Sculls,Bronze
111663,Gerald H. Skinner,M,NA,NA,NA,Great Britain-2,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Trap, Team",Bronze
111670,Lars-Erik Skild,M,28,170,70,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Bronze
111676,Ann Elen Skjelbreid,F,26,171,58,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Bronze
111677,Liv Grete Skjelbreid-Poire,F,23,167,58,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Bronze
111678,Kristen Skjeldal,M,34,175,70,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Bronze
111694,Jaroslav Skobla,M,29,178,83,Czechoslovakia,TCH,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Heavyweight,Bronze
111695,Ji Skobla,M,26,186,128,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Track and Field,Track and Field Men's Shot Put,Bronze
111698,Ivan Aleksandrovich Skobrev,M,27,187,85,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Men's 5,000 metres",Bronze
111701,Wadysaw Skoczylas,M,45,NA,NA,Poland,POL,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",Bronze
111710,"Engebret Engebretsen ""Embret"" Skogen",M,24,NA,NA,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, Three Positions, 300 metres",Bronze
111751,Georgios Skotadis,M,NA,NA,NA,Greece,GRE,1906 Summer,1906,Summer,"Athens,GR",Shooting,"Shooting Men's Military Revolver, 20 metres",Bronze
111790,Milada Skrbkov (-emlov),F,22,NA,NA,Czechoslovakia,TCH,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Mixed Doubles,Bronze
111795,Reinhard Skricek,M,28,176,67,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Welterweight,Bronze
111819,Andrzej Skrzydlewski,M,29,180,100,Poland,POL,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
111821,Hubert Zenon Skrzypczak,M,25,157,51,Poland,POL,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Flyweight,Bronze
111842,Julius Ferninand Skutnabb,M,34,NA,NA,Finland,FIN,1924 Winter,1924,Winter,Mont-Blanc,Speed Skating,Speed Skating Men's Allround,Bronze
111880,Winarni Binti Slamet,F,24,155,51,Indonesia,INA,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Featherweight,Bronze
111942,Olaf Sletten,M,34,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team",Bronze
111948,"Willem Frederik ""Wim"" Slijkhuis",M,25,174,62,Netherlands,NED,1948 Summer,1948,Summer,London,Track and Field,"Track and Field Men's 1,500 metres",Bronze
111948,"Willem Frederik ""Wim"" Slijkhuis",M,25,174,62,Netherlands,NED,1948 Summer,1948,Summer,London,Track and Field,"Track and Field Men's 5,000 metres",Bronze
112000,Roman Andreyevich Sludnov,M,20,188,74,Russia,RUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
112015,Irina Eduardovna Slutskaya,F,27,160,49,Russia,RUS,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Women's Singles,Bronze
112020,Olga Anatolyevna Slyusareva,F,31,168,60,Russia,RUS,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Points Race,Bronze
112020,Olga Anatolyevna Slyusareva,F,35,168,60,Russia,RUS,2004 Summer,2004,Summer,"Athens,GR",Cycling,"Cycling Women's Road Race, Individual",Bronze
112033,Shay-Oren Smadja,M,22,NA,NA,Israel,ISR,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Lightweight,Bronze
112034,Aydyn Smagulov,M,23,161,60,Kyrgyzstan,KGZ,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Extra-Lightweight,Bronze
112036,Mykola Yakovych Smaha,M,30,180,72,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Track and Field,Track and Field Men's 20 kilometres Walk,Bronze
112055,"Kathryn Jane ""Kathy"" Smallwood-Cook",F,24,180,64,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Track and Field,Track and Field Women's 400 metres,Bronze
